2.000000000000000000e+00 2.251290027772366440e-05 2.286077453831166948e-05 2.320254751421411762e-05 2.429943671303275339e-05 3.928704145762015182e-05 1.141355680360270873e-04 1.595957955921442108e-03 7.696900232607689196e-04
5.000000000000000000e+00 7.772937455784592820e-06 1.943134361311274973e-06 1.462859505109848913e-06 1.469568523932761296e-06 2.114821958859317350e-06 2.265134842640351505e-06 3.478008959298289411e-06 3.913501587015776654e-06
1.000000000000000000e+01 7.762155261722257588e-06 1.688590938908906344e-06 3.113554043690392394e-07 9.234455181446656516e-08 3.621059476351099424e-08 2.299834854584106787e-08 2.162798692050430949e-08 2.223117824936500033e-08
1.500000000000000000e+01 7.763198805579270016e-06 1.691874547606140746e-06 3.117085436853018912e-07 9.640721835788967871e-08 2.518355591348610267e-08 7.933911005226639821e-09 2.123793763721494223e-09 6.133912904657011816e-10
2.000000000000000000e+01 7.763207669753177705e-06 1.691902568314303911e-06 3.117138536427266720e-07 9.644969323892327644e-08 2.513799752771975277e-08 7.935101972831137643e-09 2.139451107359531819e-09 5.455039386363432357e-10
