2.000000000000000000e+00 1.661187295437320329e-13 1.664703682796753802e-13 1.651488684383390917e-13 3.378555252111555500e-13 3.377775677365552273e-13 3.377452104424805295e-13 4.497369944547938706e-13 5.596867838239395590e-13
5.000000000000000000e+00 1.773194243113875053e-13 1.778014084221210695e-13 1.776437745820539158e-13 1.775865029626915324e-13 1.758788788969990349e-13 1.746382000229722324e-13 1.747710417962376303e-13 1.763559257832271642e-13
1.000000000000000000e+01 4.485513877311879797e-13 4.488660762434547533e-13 4.482681164802586991e-13 4.499077482795540537e-13 4.483944899161883960e-13 4.444056049563919196e-13 4.417699597002440661e-13 4.415160140531877478e-13
1.500000000000000000e+01 6.716379965341909940e-13 6.719302130268259674e-13 6.764422119379390116e-13 6.809901667882556580e-13 6.800504806544584240e-13 6.776815682509750157e-13 6.781731646046292318e-13 6.775995552372957683e-13
2.000000000000000000e+01 2.136701937047917554e-13 2.140555272086421756e-13 2.138777190683472182e-13 2.143189940110322452e-13 2.149001919021791413e-13 2.177309432399720784e-13 2.213390025578919332e-13 2.214494095172880586e-13
