2.000000000000000000e+00 6.480279472244741331e-14 6.494368790836656487e-14 6.467869918758238524e-14 1.033028268603420104e-13 1.032600262356096057e-13 1.034393048389602225e-13 1.117169482943017483e-13 1.198980843540303897e-13
5.000000000000000000e+00 8.082065966732454291e-14 8.097553597582424833e-14 8.141588484436075787e-14 8.145057290921742039e-14 8.067146649859605122e-14 8.116139947262471723e-14 8.261981824037263291e-14 8.751783869600903597e-14
1.000000000000000000e+01 8.818625772827070738e-14 8.832557453909883606e-14 8.819145281390605701e-14 8.958243618923412351e-14 8.910781115502930034e-14 8.921547228955543914e-14 9.004037214354267947e-14 9.284451451881701158e-14
1.500000000000000000e+01 1.123236649219108461e-13 1.123466577097228570e-13 1.133708245276771411e-13 1.143722252795783566e-13 1.144788573990016357e-13 1.145834068942289757e-13 1.147607647046719746e-13 1.169815122816166817e-13
2.000000000000000000e+01 6.812699218933067625e-14 6.803743439429345678e-14 6.910220949008902933e-14 6.877894216076357886e-14 6.897259013481491117e-14 6.967423758398986160e-14 7.094080151812862576e-14 7.535633703423351222e-14
